query,name,address,votes,lat,lng,open,close
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Mon 09:00,Tue 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Tue 09:00,Wed 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Wed 09:00,Thu 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Thu 09:00,Fri 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Fri 09:00,Sat 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Sat 09:00,Sun 02:00
Bolt Market (Kalvarijų g.),"Bolt Market, Kalvariju","Kalvarijų g. 105, 08219 Vilnius, Lithuania",9,54.708286,25.2860129,Sun 09:00,Mon 02:00
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Mon 10:00,Mon 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Tue 10:00,Tue 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Wed 10:00,Wed 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Thu 10:00,Thu 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Fri 10:00,Fri 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Sat 10:00,Sat 21:50
Archie's Burger,Archie's Burger,"Ukmergės g. 369, 12107 Vilnius, Lithuania",1232,54.7406348,25.2287229,Sun 10:00,Sun 21:50
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Mon 00:00,Mon 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Tue 00:00,Tue 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Wed 00:00,Wed 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Thu 00:00,Thu 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Fri 00:00,Fri 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Sat 00:00,Sat 23:59
McDonald’s® (Pilaitė),McDonald's,"Pilaitės pr. 18, 04352 Vilnius, Lithuania",923,54.69919059999999,25.2122793,Sun 00:00,Sun 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Mon 00:00,Mon 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Tue 00:00,Tue 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Wed 00:00,Wed 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Thu 00:00,Thu 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Fri 00:00,Fri 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Sat 00:00,Sat 23:59
McDonald’s® (Kedrų g.),McDonald's,"Kedrų g. 2A, 03159 Vilnius, Lithuania",2684,54.6764239,25.2565055,Sun 00:00,Sun 23:59
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Mon 10:00,Mon 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Tue 10:00,Tue 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Wed 10:00,Wed 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Thu 10:00,Thu 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Fri 10:00,Fri 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Sat 10:00,Sat 21:55
KFC (Ozas),KFC,"PC Ozas, Ozo g. 18, 08243 Vilnius, Lithuania",2119,54.7139669,25.2726214,Sun 10:00,Sun 21:55
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Mon 00:00,Mon 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Tue 00:00,Tue 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Wed 00:00,Wed 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Thu 00:00,Thu 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Fri 00:00,Fri 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Sat 00:00,Sat 23:59
Jammi kebabai (Tauro g.),Jammi,"Tauro g. 3, 03106 Vilnius, Lithuania",3160,54.68423,25.27329,Sun 00:00,Sun 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Mon 00:00,Mon 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Tue 00:00,Tue 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Wed 00:00,Wed 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Thu 00:00,Thu 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Fri 00:00,Fri 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Sat 00:00,Sat 23:59
Jammi kebabai (Medeinos g.),Jammi,"Medeinos g. 8, 06112 Vilnius, Lithuania",1324,54.729849,25.2272649,Sun 00:00,Sun 23:59
iLunch (Perkūnkiemio g.),iLunch,"Perkūnkiemio g. 5, 12127 Vilnius, Lithuania",230,54.7414412,25.2214439,Mon 11:00,Mon 15:00
iLunch (Perkūnkiemio g.),iLunch,"Perkūnkiemio g. 5, 12127 Vilnius, Lithuania",230,54.7414412,25.2214439,Tue 11:00,Tue 15:00
iLunch (Perkūnkiemio g.),iLunch,"Perkūnkiemio g. 5, 12127 Vilnius, Lithuania",230,54.7414412,25.2214439,Wed 11:00,Wed 15:00
iLunch (Perkūnkiemio g.),iLunch,"Perkūnkiemio g. 5, 12127 Vilnius, Lithuania",230,54.7414412,25.2214439,Thu 11:00,Thu 15:00
iLunch (Perkūnkiemio g.),iLunch,"Perkūnkiemio g. 5, 12127 Vilnius, Lithuania",230,54.7414412,25.2214439,Fri 11:00,Fri 15:00
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Mon 11:00,Mon 21:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Tue 11:00,Tue 21:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Wed 11:00,Wed 21:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Thu 11:00,Thu 21:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Fri 11:00,Fri 22:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Sat 11:00,Sat 22:30
Wraperia Suppa Kebs (Verkių g.),Wraperia Suppa Kebs,"Verkių g. 50, 09109 Vilnius, Lithuania",427,54.7184282,25.2942546,Sun 11:00,Sun 21:30
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Mon 00:00,Mon 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Tue 00:00,Tue 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Wed 00:00,Wed 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Thu 00:00,Thu 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Fri 00:00,Fri 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Sat 00:00,Sat 23:59
Jammi kebabai (Ukmergės g.),Jammi,"Ukmergės g. 253, 07100 Vilnius, Lithuania",1187,54.72752789999999,25.2409721,Sun 00:00,Sun 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Mon 00:00,Mon 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Tue 00:00,Tue 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Wed 00:00,Wed 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Thu 00:00,Thu 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Fri 00:00,Fri 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Sat 00:00,Sat 23:59
Jammi kebabai (P. Lukšio g.),Jammi,"P. Lukšio g. 11, 09108 Vilnius, Lithuania",590,54.7128445,25.2911682,Sun 00:00,Sun 23:59
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Mon 10:00,Mon 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Tue 10:00,Tue 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Wed 10:00,Wed 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Thu 10:00,Thu 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Fri 10:00,Fri 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Sat 10:00,Sat 22:00
Wokbusters (Ozas),WOKBUSTERS,"Ozo g. 18, 08243 Vilnius, Lithuania",211,54.7139669,25.2726214,Sun 10:00,Sun 21:00
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Mon 10:00,Mon 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Tue 10:00,Tue 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Wed 10:00,Wed 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Thu 10:00,Thu 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Fri 10:00,Fri 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Sat 10:00,Sat 21:30
Wraperia Suppa Kebs (Panorama),Wraperia Suppa Kebs,"Saltoniškių g. 9, 08105 Vilnius, Lithuania",199,54.7000872,25.2573226,Sun 10:00,Sun 20:30
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Mon 10:00,Mon 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Tue 10:00,Tue 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Wed 10:00,Wed 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Thu 10:00,Thu 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Fri 10:00,Fri 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Sat 10:00,Sat 21:40
Meatbusters (Ozas),Meatbusters,"Ozo g. 18, 08243 Vilnius, Lithuania",285,54.7140783,25.273727,Sun 10:00,Sun 21:40
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Mon 00:00,Mon 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Tue 00:00,Tue 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Wed 00:00,Wed 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Thu 00:00,Thu 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Fri 00:00,Fri 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Sat 00:00,Sat 23:59
Jammi kebabai (Blindžių g.),Jammi,"Blindžių g. 10, 08111 Vilnius, Lithuania",1712,54.6982902,25.2452007,Sun 00:00,Sun 23:59
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Mon 11:00,Mon 21:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Tue 11:00,Tue 21:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Wed 11:00,Wed 21:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Thu 11:00,Thu 21:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Fri 11:00,Fri 22:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Sat 11:00,Sat 22:30
Wraperia Suppa Kebs (Antakalnio g.),Wraperia Suppa Kebs,"Antakalnio g. 77, 10214 Vilnius, Lithuania",540,54.7160483,25.3166024,Sun 11:00,Sun 21:30
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Sun 09:00,Mon 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Mon 09:00,Tue 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Tue 09:00,Wed 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Wed 09:00,Thu 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Thu 09:00,Fri 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Fri 09:00,Sat 01:00
Bolt Market (Ukmergės g.),"Bolt Market, Ukmergės","Ukmergės g. 220, 07157 Vilnius, Lithuania",5,54.7161191,25.2462505,Sat 09:00,Sun 01:00
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Mon 10:00,Mon 21:40
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Tue 10:00,Tue 21:40
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Wed 10:00,Wed 21:00
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Thu 10:00,Thu 21:40
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Fri 10:00,Fri 21:40
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Sat 11:00,Sat 22:10
Meatbusters (Kauno g.),Meatbusters,"Kauno g. 35, 03215 Vilnius, Lithuania",1433,54.6715153,25.2665574,Sun 11:00,Sun 20:40
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Mon 00:00,Mon 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Tue 00:00,Tue 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Wed 00:00,Wed 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Thu 00:00,Thu 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Fri 00:00,Fri 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Sat 00:00,Sat 23:59
Jammi kebabai (Ateities g.),Jammi,"Ateities g. 10, 08303 Vilnius, Lithuania",1387,54.73711290000001,25.2674788,Sun 00:00,Sun 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Mon 00:00,Mon 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Tue 00:00,Tue 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Wed 00:00,Wed 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Thu 00:00,Thu 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Fri 00:00,Fri 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Sat 00:00,Sat 23:59
McDonald’s® (Seinų g.),McDonald's,"Seinų g. 3, 02100 Vilnius, Lithuania",6558,54.67150799999999,25.285432,Sun 00:00,Sun 23:59
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Mon 10:00,Mon 22:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Tue 10:00,Tue 22:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Wed 10:00,Wed 22:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Thu 10:00,Thu 22:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Fri 10:00,Sat 23:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Sat 10:00,Sun 23:45
Katpėdėlė (Mada),Katpėdėlė,"Viršuliškių g. 40, 05112 Vilnius, Lithuania",1713,54.70842339999999,25.2273995,Sun 10:00,Sun 22:45
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Mon 07:00,Tue 23:30
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Tue 07:00,Wed 23:30
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Wed 07:00,Wed 23:30
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Thu 07:00,Fri 23:00
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Fri 07:00,Sat 04:30
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Sat 07:00,Sun 04:30
McDonald’s® (Gedimino pr.),McDonald's,"Gedimino pr. 15, 01103 Vilnius, Lithuania",6867,54.68749990000001,25.2785689,Sun 07:00,Mon 23:30
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Mon 10:00,Mon 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Tue 10:00,Tue 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Wed 10:00,Wed 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Thu 10:00,Thu 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Fri 10:00,Fri 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Sat 10:00,Sat 21:55
KFC (G5),KFC,"Gedimino pr. 5, 01103 Vilnius, Lithuania",2805,54.6865477,25.2834993,Sun 10:00,Sun 21:55
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Mon 10:00,Mon 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Tue 10:00,Tue 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Wed 10:00,Wed 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Thu 10:00,Thu 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Fri 10:00,Fri 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Sat 10:00,Sat 21:30
Darts Pizza,Darts Pica,"Laisvės pr. 82, 06125 Vilnius, Lithuania",156,54.723662,25.232929,Sun 10:00,Sun 21:00
Bolt Market (Smolensko g.),"Bolt Market , Smolensko","Žemaitės g. 22, 03201 Vilnius, Lithuania",1,54.6719018,25.2574683,Tue 09:00,Wed 01:00
Bolt Market (Smolensko g.),"Bolt Market , Smolensko","Žemaitės g. 22, 03201 Vilnius, Lithuania",1,54.6719018,25.2574683,Wed 09:00,Thu 01:00
Bolt Market (Smolensko g.),"Bolt Market , Smolensko","Žemaitės g. 22, 03201 Vilnius, Lithuania",1,54.6719018,25.2574683,Thu 09:00,Fri 01:00
Bolt Market (Smolensko g.),"Bolt Market , Smolensko","Žemaitės g. 22, 03201 Vilnius, Lithuania",1,54.6719018,25.2574683,Fri 09:00,Sat 01:00
Bolt Market (Smolensko g.),"Bolt Market , Smolensko","Žemaitės g. 22, 03201 Vilnius, Lithuania",1,54.6719018,25.2574683,Sat 09:00,Sun 01:00
